,MANAGING_ORG,MANAGING_ORG_NAME,PERMIT_CN,PERMIT_ID,ISSUE_DATE,TERMINATION_DATE,PERMIT_STATUS,LINE_TYPE,GRZ_YEAR,LIVESTOCK_NBR,LIVESTOCK_KIND,FROM_DATE,TO_DATE,AUM,HEAD_MONTHS,RMU_CN,RMU_ID,RMU_NAME,Unnamed: 18,Unnamed: 19,RMU_CN.1,AUM.1,HM
21703,,,,,,,,,,,,,,,,,,,,,,,
21704,,,,,,,,,,,,,,,,,,,,,,,
21705,,,,,,,,,,,,,,,,,,,,,,,
21706,,,,,,,,,,,,,,,,,,,,,,,
21707,,,,,,,,,,,,,,,,,,,,,,,
21708,,,,,,,,,,,,,,,,,,,,,,,
21709,,,,,,,,,,,,,,,,,,,,,,,
21710,,,,,,,,,,,,,,,,,,,,,,,
21711,,,,,,,,,,,,,,,,,,,,,,,
21712,,,,,,,,,,,,,,,,,,,,,,,
21713,,,,,,,,,,,,,,,,,,,,,,,
21714,,,,,,,,,,,,,,,,,,,,,,,
21715,,,,,,,,,,,,,,,,,,,,,,,
21716,,,,,,,,,,,,,,,,,,,,,,,
21717,,,,,,,,,,,,,,,,,,,,,,,
21718,,,,,,,,,,,,,,,,,,,,,,,
21719,,,,,,,,,,,,,,,,,,,,,,,
21720,,,,,,,,,,,,,,,,,,,,,,,
21721,,,,,,,,,,,,,,,,,,,,,,,
21722,,,,,,,,,,,,,,,,,,,,,,,
21723,,,,,,,,,,,,,,,,,,,,,,,
21724,,,,,,,,,,,,,,,,,,,,,,,
21725,,,,,,,,,,,,,,,,,,,,,,,
21726,,,,,,,,,,,,,,,,,,,,,,,
21727,,,,,,,,,,,,,,,,,,,,,,,
21728,,,,,,,,,,,,,,,,,,,,,,,
21729,,,,,,,,,,,,,,,,,,,,,,,
21730,,,,,,,,,,,,,,,,,,,,,,,
21731,,,,,,,,,,,,,,,,,,,,,,,
21732,,,,,,,,,,,,,,,,,,,,,,,
21733,,,,,,,,,,,,,,,,,,,,,,,
21734,,,,,,,,,,,,,,,,,,,,,,,
21735,,,,,,,,,,,,,,,,,,,,,,,
21736,,,,,,,,,,,,,,,,,,,,,,,
21737,,,,,,,,,,,,,,,,,,,,,,,
21738,,,,,,,,,,,,,,,,,,,,,,,
21739,,,,,,,,,,,,,,,,,,,,,,,
21740,,,,,,,,,,,,,,,,,,,,,,,
21741,,,,,,,,,,,,,,,,,,,,,,,
21742,,,,,,,,,,,,,,,,,,,,,,,
21743,,,,,,,,,,,,,,,,,,,,,,,
21744,,,,,,,,,,,,,,,,,,,,,,,
21745,,,,,,,,,,,,,,,,,,,,,,,
21746,,,,,,,,,,,,,,,,,,,,,,,
21747,,,,,,,,,,,,,,,,,,,,,,,
21748,,,,,,,,,,,,,,,,,,,,,,,
21749,,,,,,,,,,,,,,,,,,,,,,,
21750,,,,,,,,,,,,,,,,,,,,,,,
21751,,,,,,,,,,,,,,,,,,,,,,,
21752,,,,,,,,,,,,,,,,,,,,,,,
21753,,,,,,,,,,,,,,,,,,,,,,,
21754,,,,,,,,,,,,,,,,,,,,,,,
21755,,,,,,,,,,,,,,,,,,,,,,,
21756,,,,,,,,,,,,,,,,,,,,,,,
21757,,,,,,,,,,,,,,,,,,,,,,,
21758,,,,,,,,,,,,,,,,,,,,,,,
21759,,,,,,,,,,,,,,,,,,,,,,,
21760,,,,,,,,,,,,,,,,,,,,,,,
21761,,,,,,,,,,,,,,,,,,,,,,,
21762,,,,,,,,,,,,,,,,,,,,,,,
21763,,,,,,,,,,,,,,,,,,,,,,,
21764,,,,,,,,,,,,,,,,,,,,,,,
21765,,,,,,,,,,,,,,,,,,,,,,,
21766,,,,,,,,,,,,,,,,,,,,,,,
21767,,,,,,,,,,,,,,,,,,,,,,,
21768,,,,,,,,,,,,,,,,,,,,,,,
21769,,,,,,,,,,,,,,,,,,,,,,,
21770,,,,,,,,,,,,,,,,,,,,,,,
21771,,,,,,,,,,,,,,,,,,,,,,,
21772,,,,,,,,,,,,,,,,,,,,,,,
21773,,,,,,,,,,,,,,,,,,,,,,,
21774,,,,,,,,,,,,,,,,,,,,,,,
21775,,,,,,,,,,,,,,,,,,,,,,,
21776,,,,,,,,,,,,,,,,,,,,,,,
21777,,,,,,,,,,,,,,,,,,,,,,,
21778,,,,,,,,,,,,,,,,,,,,,,,
21779,,,,,,,,,,,,,,,,,,,,,,,
21780,,,,,,,,,,,,,,,,,,,,,,,
21781,,,,,,,,,,,,,,,,,,,,,,,
21782,,,,,,,,,,,,,,,,,,,,,,,
21783,,,,,,,,,,,,,,,,,,,,,,,
21784,,,,,,,,,,,,,,,,,,,,,,,
21785,,,,,,,,,,,,,,,,,,,,,,,
21786,,,,,,,,,,,,,,,,,,,,,,,
21787,,,,,,,,,,,,,,,,,,,,,,,
21788,,,,,,,,,,,,,,,,,,,,,,,
21789,,,,,,,,,,,,,,,,,,,,,,,
21790,,,,,,,,,,,,,,,,,,,,,,,
21791,,,,,,,,,,,,,,,,,,,,,,,
21792,,,,,,,,,,,,,,,,,,,,,,,
21793,,,,,,,,,,,,,,,,,,,,,,,
21794,,,,,,,,,,,,,,,,,,,,,,,
21795,,,,,,,,,,,,,,,,,,,,,,,
21796,,,,,,,,,,,,,,,,,,,,,,,
21797,,,,,,,,,,,,,,,,,,,,,,,
21798,,,,,,,,,,,,,,,,,,,,,,,
21799,,,,,,,,,,,,,,,,,,,,,,,
21800,,,,,,,,,,,,,,,,,,,,,,,
21801,,,,,,,,,,,,,,,,,,,,,,,
21802,,,,,,,,,,,,,,,,,,,,,,,
21803,,,,,,,,,,,,,,,,,,,,,,,
21804,,,,,,,,,,,,,,,,,,,,,,,
21805,,,,,,,,,,,,,,,,,,,,,,,
21806,,,,,,,,,,,,,,,,,,,,,,,
21807,,,,,,,,,,,,,,,,,,,,,,,
21808,,,,,,,,,,,,,,,,,,,,,,,
21809,,,,,,,,,,,,,,,,,,,,,,,
21810,,,,,,,,,,,,,,,,,,,,,,,
21811,,,,,,,,,,,,,,,,,,,,,,,
21812,,,,,,,,,,,,,,,,,,,,,,,
21813,,,,,,,,,,,,,,,,,,,,,,,
21814,,,,,,,,,,,,,,,,,,,,,,,
21815,,,,,,,,,,,,,,,,,,,,,,,
21816,,,,,,,,,,,,,,,,,,,,,,,
21817,,,,,,,,,,,,,,,,,,,,,,,
21818,,,,,,,,,,,,,,,,,,,,,,,
21819,,,,,,,,,,,,,,,,,,,,,,,
21820,,,,,,,,,,,,,,,,,,,,,,,
21821,,,,,,,,,,,,,,,,,,,,,,,
21822,,,,,,,,,,,,,,,,,,,,,,,
21823,,,,,,,,,,,,,,,,,,,,,,,
21824,,,,,,,,,,,,,,,,,,,,,,,
21825,,,,,,,,,,,,,,,,,,,,,,,
21826,,,,,,,,,,,,,,,,,,,,,,,
21827,,,,,,,,,,,,,,,,,,,,,,,
21828,,,,,,,,,,,,,,,,,,,,,,,
21829,,,,,,,,,,,,,,,,,,,,,,,
21830,,,,,,,,,,,,,,,,,,,,,,,
21831,,,,,,,,,,,,,,,,,,,,,,,
21832,,,,,,,,,,,,,,,,,,,,,,,
21833,,,,,,,,,,,,,,,,,,,,,,,
21834,,,,,,,,,,,,,,,,,,,,,,,
21835,,,,,,,,,,,,,,,,,,,,,,,
21836,,,,,,,,,,,,,,,,,,,,,,,
21837,,,,,,,,,,,,,,,,,,,,,,,
21838,,,,,,,,,,,,,,,,,,,,,,,
21839,,,,,,,,,,,,,,,,,,,,,,,
21840,,,,,,,,,,,,,,,,,,,,,,,
21841,,,,,,,,,,,,,,,,,,,,,,,
21842,,,,,,,,,,,,,,,,,,,,,,,
21843,,,,,,,,,,,,,,,,,,,,,,,
21844,,,,,,,,,,,,,,,,,,,,,,,
21845,,,,,,,,,,,,,,,,,,,,,,,
21846,,,,,,,,,,,,,,,,,,,,,,,
21847,,,,,,,,,,,,,,,,,,,,,,,
21848,,,,,,,,,,,,,,,,,,,,,,,
21849,,,,,,,,,,,,,,,,,,,,,,,
21850,,,,,,,,,,,,,,,,,,,,,,,
21851,,,,,,,,,,,,,,,,,,,,,,,
21852,,,,,,,,,,,,,,,,,,,,,,,
21853,,,,,,,,,,,,,,,,,,,,,,,
21854,,,,,,,,,,,,,,,,,,,,,,,
21855,,,,,,,,,,,,,,,,,,,,,,,
21856,,,,,,,,,,,,,,,,,,,,,,,
21857,,,,,,,,,,,,,,,,,,,,,,,
21858,,,,,,,,,,,,,,,,,,,,,,,
21859,,,,,,,,,,,,,,,,,,,,,,,
21860,,,,,,,,,,,,,,,,,,,,,,,
21861,,,,,,,,,,,,,,,,,,,,,,,
21862,,,,,,,,,,,,,,,,,,,,,,,
21863,,,,,,,,,,,,,,,,,,,,,,,
21864,,,,,,,,,,,,,,,,,,,,,,,
21865,,,,,,,,,,,,,,,,,,,,,,,
21866,,,,,,,,,,,,,,,,,,,,,,,
21867,,,,,,,,,,,,,,,,,,,,,,,
21868,,,,,,,,,,,,,,,,,,,,,,,
21869,,,,,,,,,,,,,,,,,,,,,,,
21870,,,,,,,,,,,,,,,,,,,,,,,
21871,,,,,,,,,,,,,,,,,,,,,,,
21872,,,,,,,,,,,,,,,,,,,,,,,
21873,,,,,,,,,,,,,,,,,,,,,,,
21874,,,,,,,,,,,,,,,,,,,,,,,
21875,,,,,,,,,,,,,,,,,,,,,,,
21876,,,,,,,,,,,,,,,,,,,,,,,
21877,,,,,,,,,,,,,,,,,,,,,,,
21878,,,,,,,,,,,,,,,,,,,,,,,
21879,,,,,,,,,,,,,,,,,,,,,,,
21880,,,,,,,,,,,,,,,,,,,,,,,
21881,,,,,,,,,,,,,,,,,,,,,,,
21882,,,,,,,,,,,,,,,,,,,,,,,
21883,,,,,,,,,,,,,,,,,,,,,,,
21884,,,,,,,,,,,,,,,,,,,,,,,
21885,,,,,,,,,,,,,,,,,,,,,,,
21886,,,,,,,,,,,,,,,,,,,,,,,
21887,,,,,,,,,,,,,,,,,,,,,,,
21888,,,,,,,,,,,,,,,,,,,,,,,
21889,,,,,,,,,,,,,,,,,,,,,,,
21890,,,,,,,,,,,,,,,,,,,,,,,
21891,,,,,,,,,,,,,,,,,,,,,,,
21892,,,,,,,,,,,,,,,,,,,,,,,
21893,,,,,,,,,,,,,,,,,,,,,,,
21894,,,,,,,,,,,,,,,,,,,,,,,
21895,,,,,,,,,,,,,,,,,,,,,,,
21896,,,,,,,,,,,,,,,,,,,,,,,
21897,,,,,,,,,,,,,,,,,,,,,,,
21898,,,,,,,,,,,,,,,,,,,,,,,
21899,,,,,,,,,,,,,,,,,,,,,,,
21900,,,,,,,,,,,,,,,,,,,,,,,
21901,,,,,,,,,,,,,,,,,,,,,,,
21902,,,,,,,,,,,,,,,,,,,,,,,
21903,,,,,,,,,,,,,,,,,,,,,,,
21904,,,,,,,,,,,,,,,,,,,,,,,
21905,,,,,,,,,,,,,,,,,,,,,,,
21906,,,,,,,,,,,,,,,,,,,,,,,
21907,,,,,,,,,,,,,,,,,,,,,,,
21908,,,,,,,,,,,,,,,,,,,,,,,
21909,,,,,,,,,,,,,,,,,,,,,,,
21910,,,,,,,,,,,,,,,,,,,,,,,
21911,,,,,,,,,,,,,,,,,,,,,,,
21912,,,,,,,,,,,,,,,,,,,,,,,
21913,,,,,,,,,,,,,,,,,,,,,,,
21914,,,,,,,,,,,,,,,,,,,,,,,
21915,,,,,,,,,,,,,,,,,,,,,,,
21916,,,,,,,,,,,,,,,,,,,,,,,
21917,,,,,,,,,,,,,,,,,,,,,,,
21918,,,,,,,,,,,,,,,,,,,,,,,
21919,,,,,,,,,,,,,,,,,,,,,,,
21920,,,,,,,,,,,,,,,,,,,,,,,
21921,,,,,,,,,,,,,,,,,,,,,,,
21922,,,,,,,,,,,,,,,,,,,,,,,
21923,,,,,,,,,,,,,,,,,,,,,,,
21924,,,,,,,,,,,,,,,,,,,,,,,
21925,,,,,,,,,,,,,,,,,,,,,,,
21926,,,,,,,,,,,,,,,,,,,,,,,
21927,,,,,,,,,,,,,,,,,,,,,,,
21928,,,,,,,,,,,,,,,,,,,,,,,
21929,,,,,,,,,,,,,,,,,,,,,,,
21930,,,,,,,,,,,,,,,,,,,,,,,
21931,,,,,,,,,,,,,,,,,,,,,,,
21932,,,,,,,,,,,,,,,,,,,,,,,
21933,,,,,,,,,,,,,,,,,,,,,,,
21934,,,,,,,,,,,,,,,,,,,,,,,
21935,,,,,,,,,,,,,,,,,,,,,,,
21936,,,,,,,,,,,,,,,,,,,,,,,
21937,,,,,,,,,,,,,,,,,,,,,,,
21938,,,,,,,,,,,,,,,,,,,,,,,
21939,,,,,,,,,,,,,,,,,,,,,,,
21940,,,,,,,,,,,,,,,,,,,,,,,
21941,,,,,,,,,,,,,,,,,,,,,,,
21942,,,,,,,,,,,,,,,,,,,,,,,
21943,,,,,,,,,,,,,,,,,,,,,,,
21944,,,,,,,,,,,,,,,,,,,,,,,
21945,,,,,,,,,,,,,,,,,,,,,,,
21946,,,,,,,,,,,,,,,,,,,,,,,
21947,,,,,,,,,,,,,,,,,,,,,,,
21948,,,,,,,,,,,,,,,,,,,,,,,
21949,,,,,,,,,,,,,,,,,,,,,,,
21950,,,,,,,,,,,,,,,,,,,,,,,
21951,,,,,,,,,,,,,,,,,,,,,,,
21952,,,,,,,,,,,,,,,,,,,,,,,
21953,,,,,,,,,,,,,,,,,,,,,,,
21954,,,,,,,,,,,,,,,,,,,,,,,
21955,,,,,,,,,,,,,,,,,,,,,,,
21956,,,,,,,,,,,,,,,,,,,,,,,
21957,,,,,,,,,,,,,,,,,,,,,,,
21958,,,,,,,,,,,,,,,,,,,,,,,
21959,,,,,,,,,,,,,,,,,,,,,,,
21960,,,,,,,,,,,,,,,,,,,,,,,
21961,,,,,,,,,,,,,,,,,,,,,,,
21962,,,,,,,,,,,,,,,,,,,,,,,
21963,,,,,,,,,,,,,,,,,,,,,,,
21964,,,,,,,,,,,,,,,,,,,,,,,
21965,,,,,,,,,,,,,,,,,,,,,,,
21966,,,,,,,,,,,,,,,,,,,,,,,
21967,,,,,,,,,,,,,,,,,,,,,,,
21968,,,,,,,,,,,,,,,,,,,,,,,
21969,,,,,,,,,,,,,,,,,,,,,,,
21970,,,,,,,,,,,,,,,,,,,,,,,
21971,,,,,,,,,,,,,,,,,,,,,,,
21972,,,,,,,,,,,,,,,,,,,,,,,
21973,,,,,,,,,,,,,,,,,,,,,,,
21974,,,,,,,,,,,,,,,,,,,,,,,
21975,,,,,,,,,,,,,,,,,,,,,,,
21976,,,,,,,,,,,,,,,,,,,,,,,
21977,,,,,,,,,,,,,,,,,,,,,,,
21978,,,,,,,,,,,,,,,,,,,,,,,
21979,,,,,,,,,,,,,,,,,,,,,,,
21980,,,,,,,,,,,,,,,,,,,,,,,
21981,,,,,,,,,,,,,,,,,,,,,,,
21982,,,,,,,,,,,,,,,,,,,,,,,
21983,,,,,,,,,,,,,,,,,,,,,,,
21984,,,,,,,,,,,,,,,,,,,,,,,
21985,,,,,,,,,,,,,,,,,,,,,,,
21986,,,,,,,,,,,,,,,,,,,,,,,
21987,,,,,,,,,,,,,,,,,,,,,,,
21988,,,,,,,,,,,,,,,,,,,,,,,
21989,,,,,,,,,,,,,,,,,,,,,,,
21990,,,,,,,,,,,,,,,,,,,,,,,
21991,,,,,,,,,,,,,,,,,,,,,,,
21992,,,,,,,,,,,,,,,,,,,,,,,
21993,,,,,,,,,,,,,,,,,,,,,,,
21994,,,,,,,,,,,,,,,,,,,,,,,
21995,,,,,,,,,,,,,,,,,,,,,,,
21996,,,,,,,,,,,,,,,,,,,,,,,
21997,,,,,,,,,,,,,,,,,,,,,,,
21998,,,,,,,,,,,,,,,,,,,,,,,
21999,,,,,,,,,,,,,,,,,,,,,,,
22000,,,,,,,,,,,,,,,,,,,,,,,
22001,,,,,,,,,,,,,,,,,,,,,,,
22002,,,,,,,,,,,,,,,,,,,,,,,
22003,,,,,,,,,,,,,,,,,,,,,,,
22004,,,,,,,,,,,,,,,,,,,,,,,
22005,,,,,,,,,,,,,,,,,,,,,,,
22006,,,,,,,,,,,,,,,,,,,,,,,
22007,,,,,,,,,,,,,,,,,,,,,,,
22008,,,,,,,,,,,,,,,,,,,,,,,
22009,,,,,,,,,,,,,,,,,,,,,,,
22010,,,,,,,,,,,,,,,,,,,,,,,
22011,,,,,,,,,,,,,,,,,,,,,,,
22012,,,,,,,,,,,,,,,,,,,,,,,
22013,,,,,,,,,,,,,,,,,,,,,,,
22014,,,,,,,,,,,,,,,,,,,,,,,
22015,,,,,,,,,,,,,,,,,,,,,,,
22016,,,,,,,,,,,,,,,,,,,,,,,
22017,,,,,,,,,,,,,,,,,,,,,,,
22018,,,,,,,,,,,,,,,,,,,,,,,
22019,,,,,,,,,,,,,,,,,,,,,,,
22020,,,,,,,,,,,,,,,,,,,,,,,
22021,,,,,,,,,,,,,,,,,,,,,,,
22022,,,,,,,,,,,,,,,,,,,,,,,
22023,,,,,,,,,,,,,,,,,,,,,,,
22024,,,,,,,,,,,,,,,,,,,,,,,
22025,,,,,,,,,,,,,,,,,,,,,,,
22026,,,,,,,,,,,,,,,,,,,,,,,
22027,,,,,,,,,,,,,,,,,,,,,,,
22028,,,,,,,,,,,,,,,,,,,,,,,
22029,,,,,,,,,,,,,,,,,,,,,,,
22030,,,,,,,,,,,,,,,,,,,,,,,
22031,,,,,,,,,,,,,,,,,,,,,,,
22032,,,,,,,,,,,,,,,,,,,,,,,
22033,,,,,,,,,,,,,,,,,,,,,,,
22034,,,,,,,,,,,,,,,,,,,,,,,
22035,,,,,,,,,,,,,,,,,,,,,,,
22036,,,,,,,,,,,,,,,,,,,,,,,
22037,,,,,,,,,,,,,,,,,,,,,,,
22038,,,,,,,,,,,,,,,,,,,,,,,
22039,,,,,,,,,,,,,,,,,,,,,,,
22040,,,,,,,,,,,,,,,,,,,,,,,
22041,,,,,,,,,,,,,,,,,,,,,,,
22042,,,,,,,,,,,,,,,,,,,,,,,
22043,,,,,,,,,,,,,,,,,,,,,,,
22044,,,,,,,,,,,,,,,,,,,,,,,
22045,,,,,,,,,,,,,,,,,,,,,,,
22046,,,,,,,,,,,,,,,,,,,,,,,
22047,,,,,,,,,,,,,,,,,,,,,,,
22048,,,,,,,,,,,,,,,,,,,,,,,
22049,,,,,,,,,,,,,,,,,,,,,,,
22050,,,,,,,,,,,,,,,,,,,,,,,
22051,,,,,,,,,,,,,,,,,,,,,,,
22052,,,,,,,,,,,,,,,,,,,,,,,
22053,,,,,,,,,,,,,,,,,,,,,,,
22054,,,,,,,,,,,,,,,,,,,,,,,
22055,,,,,,,,,,,,,,,,,,,,,,,
22056,,,,,,,,,,,,,,,,,,,,,,,
22057,,,,,,,,,,,,,,,,,,,,,,,
22058,,,,,,,,,,,,,,,,,,,,,,,
22059,,,,,,,,,,,,,,,,,,,,,,,
22060,,,,,,,,,,,,,,,,,,,,,,,
22061,,,,,,,,,,,,,,,,,,,,,,,
22062,,,,,,,,,,,,,,,,,,,,,,,
22063,,,,,,,,,,,,,,,,,,,,,,,
22064,,,,,,,,,,,,,,,,,,,,,,,
22065,,,,,,,,,,,,,,,,,,,,,,,
22066,,,,,,,,,,,,,,,,,,,,,,,
22067,,,,,,,,,,,,,,,,,,,,,,,
22068,,,,,,,,,,,,,,,,,,,,,,,
22069,,,,,,,,,,,,,,,,,,,,,,,
22070,,,,,,,,,,,,,,,,,,,,,,,
22071,,,,,,,,,,,,,,,,,,,,,,,
22072,,,,,,,,,,,,,,,,,,,,,,,
22073,,,,,,,,,,,,,,,,,,,,,,,
22074,,,,,,,,,,,,,,,,,,,,,,,
22075,,,,,,,,,,,,,,,,,,,,,,,
22076,,,,,,,,,,,,,,,,,,,,,,,
22077,,,,,,,,,,,,,,,,,,,,,,,
22078,,,,,,,,,,,,,,,,,,,,,,,
22079,,,,,,,,,,,,,,,,,,,,,,,
22080,,,,,,,,,,,,,,,,,,,,,,,
22081,,,,,,,,,,,,,,,,,,,,,,,
22082,,,,,,,,,,,,,,,,,,,,,,,
22083,,,,,,,,,,,,,,,,,,,,,,,
22084,,,,,,,,,,,,,,,,,,,,,,,
22085,,,,,,,,,,,,,,,,,,,,,,,
22086,,,,,,,,,,,,,,,,,,,,,,,
22087,,,,,,,,,,,,,,,,,,,,,,,
22088,,,,,,,,,,,,,,,,,,,,,,,
22089,,,,,,,,,,,,,,,,,,,,,,,
22090,,,,,,,,,,,,,,,,,,,,,,,
22091,,,,,,,,,,,,,,,,,,,,,,,
22092,,,,,,,,,,,,,,,,,,,,,,,
22093,,,,,,,,,,,,,,,,,,,,,,,
22094,,,,,,,,,,,,,,,,,,,,,,,
22095,,,,,,,,,,,,,,,,,,,,,,,
22096,,,,,,,,,,,,,,,,,,,,,,,
22097,,,,,,,,,,,,,,,,,,,,,,,
22098,,,,,,,,,,,,,,,,,,,,,,,
22099,,,,,,,,,,,,,,,,,,,,,,,
22100,,,,,,,,,,,,,,,,,,,,,,,
22101,,,,,,,,,,,,,,,,,,,,,,,
22102,,,,,,,,,,,,,,,,,,,,,,,
22103,,,,,,,,,,,,,,,,,,,,,,,
22104,,,,,,,,,,,,,,,,,,,,,,,
22105,,,,,,,,,,,,,,,,,,,,,,,
22106,,,,,,,,,,,,,,,,,,,,,,,
22107,,,,,,,,,,,,,,,,,,,,,,,
22108,,,,,,,,,,,,,,,,,,,,,,,
22109,,,,,,,,,,,,,,,,,,,,,,,
22110,,,,,,,,,,,,,,,,,,,,,,,
22111,,,,,,,,,,,,,,,,,,,,,,,
22112,,,,,,,,,,,,,,,,,,,,,,,
22113,,,,,,,,,,,,,,,,,,,,,,,
22114,,,,,,,,,,,,,,,,,,,,,,,
22115,,,,,,,,,,,,,,,,,,,,,,,
22116,,,,,,,,,,,,,,,,,,,,,,,
22117,,,,,,,,,,,,,,,,,,,,,,,
22118,,,,,,,,,,,,,,,,,,,,,,,
22119,,,,,,,,,,,,,,,,,,,,,,,
22120,,,,,,,,,,,,,,,,,,,,,,,
22121,,,,,,,,,,,,,,,,,,,,,,,
22122,,,,,,,,,,,,,,,,,,,,,,,
22123,,,,,,,,,,,,,,,,,,,,,,,
22124,,,,,,,,,,,,,,,,,,,,,,,
22125,,,,,,,,,,,,,,,,,,,,,,,
22126,,,,,,,,,,,,,,,,,,,,,,,
22127,,,,,,,,,,,,,,,,,,,,,,,
22128,,,,,,,,,,,,,,,,,,,,,,,
22129,,,,,,,,,,,,,,,,,,,,,,,
22130,,,,,,,,,,,,,,,,,,,,,,,
22131,,,,,,,,,,,,,,,,,,,,,,,
22132,,,,,,,,,,,,,,,,,,,,,,,
22133,,,,,,,,,,,,,,,,,,,,,,,
22134,,,,,,,,,,,,,,,,,,,,,,,
22135,,,,,,,,,,,,,,,,,,,,,,,
22136,,,,,,,,,,,,,,,,,,,,,,,
22137,,,,,,,,,,,,,,,,,,,,,,,
22138,,,,,,,,,,,,,,,,,,,,,,,
22139,,,,,,,,,,,,,,,,,,,,,,,
22140,,,,,,,,,,,,,,,,,,,,,,,
22141,,,,,,,,,,,,,,,,,,,,,,,
22142,,,,,,,,,,,,,,,,,,,,,,,
22143,,,,,,,,,,,,,,,,,,,,,,,
22144,,,,,,,,,,,,,,,,,,,,,,,
22145,,,,,,,,,,,,,,,,,,,,,,,
22146,,,,,,,,,,,,,,,,,,,,,,,
22147,,,,,,,,,,,,,,,,,,,,,,,
22148,,,,,,,,,,,,,,,,,,,,,,,
22149,,,,,,,,,,,,,,,,,,,,,,,
22150,,,,,,,,,,,,,,,,,,,,,,,
22151,,,,,,,,,,,,,,,,,,,,,,,
22152,,,,,,,,,,,,,,,,,,,,,,,
22153,,,,,,,,,,,,,,,,,,,,,,,
22154,,,,,,,,,,,,,,,,,,,,,,,
22155,,,,,,,,,,,,,,,,,,,,,,,
22156,,,,,,,,,,,,,,,,,,,,,,,
22157,,,,,,,,,,,,,,,,,,,,,,,
22158,,,,,,,,,,,,,,,,,,,,,,,
22159,,,,,,,,,,,,,,,,,,,,,,,
22160,,,,,,,,,,,,,,,,,,,,,,,
22161,,,,,,,,,,,,,,,,,,,,,,,
22162,,,,,,,,,,,,,,,,,,,,,,,
22163,,,,,,,,,,,,,,,,,,,,,,,
22164,,,,,,,,,,,,,,,,,,,,,,,
22165,,,,,,,,,,,,,,,,,,,,,,,
22166,,,,,,,,,,,,,,,,,,,,,,,
22167,,,,,,,,,,,,,,,,,,,,,,,
22168,,,,,,,,,,,,,,,,,,,,,,,
22169,,,,,,,,,,,,,,,,,,,,,,,
22170,,,,,,,,,,,,,,,,,,,,,,,
22171,,,,,,,,,,,,,,,,,,,,,,,
22172,,,,,,,,,,,,,,,,,,,,,,,
22173,,,,,,,,,,,,,,,,,,,,,,,
22174,,,,,,,,,,,,,,,,,,,,,,,
22175,,,,,,,,,,,,,,,,,,,,,,,
22176,,,,,,,,,,,,,,,,,,,,,,,
22177,,,,,,,,,,,,,,,,,,,,,,,
22178,,,,,,,,,,,,,,,,,,,,,,,
22179,,,,,,,,,,,,,,,,,,,,,,,
22180,,,,,,,,,,,,,,,,,,,,,,,
22181,,,,,,,,,,,,,,,,,,,,,,,
22182,,,,,,,,,,,,,,,,,,,,,,,
22183,,,,,,,,,,,,,,,,,,,,,,,
22184,,,,,,,,,,,,,,,,,,,,,,,
22185,,,,,,,,,,,,,,,,,,,,,,,
22186,,,,,,,,,,,,,,,,,,,,,,,
22187,,,,,,,,,,,,,,,,,,,,,,,
22188,,,,,,,,,,,,,,,,,,,,,,,
22189,,,,,,,,,,,,,,,,,,,,,,,
22190,,,,,,,,,,,,,,,,,,,,,,,
22191,,,,,,,,,,,,,,,,,,,,,,,
22192,,,,,,,,,,,,,,,,,,,,,,,
22193,,,,,,,,,,,,,,,,,,,,,,,
22194,,,,,,,,,,,,,,,,,,,,,,,
22195,,,,,,,,,,,,,,,,,,,,,,,
22196,,,,,,,,,,,,,,,,,,,,,,,
22197,,,,,,,,,,,,,,,,,,,,,,,
22198,,,,,,,,,,,,,,,,,,,,,,,
22199,,,,,,,,,,,,,,,,,,,,,,,
22200,,,,,,,,,,,,,,,,,,,,,,,
22201,,,,,,,,,,,,,,,,,,,,,,,
22202,,,,,,,,,,,,,,,,,,,,,,,
22203,,,,,,,,,,,,,,,,,,,,,,,
22204,,,,,,,,,,,,,,,,,,,,,,,
22205,,,,,,,,,,,,,,,,,,,,,,,
22206,,,,,,,,,,,,,,,,,,,,,,,
22207,,,,,,,,,,,,,,,,,,,,,,,
22208,,,,,,,,,,,,,,,,,,,,,,,
22209,,,,,,,,,,,,,,,,,,,,,,,
22210,,,,,,,,,,,,,,,,,,,,,,,
22211,,,,,,,,,,,,,,,,,,,,,,,
22212,,,,,,,,,,,,,,,,,,,,,,,
22213,,,,,,,,,,,,,,,,,,,,,,,
22214,,,,,,,,,,,,,,,,,,,,,,,
22215,,,,,,,,,,,,,,,,,,,,,,,
22216,,,,,,,,,,,,,,,,,,,,,,,
22217,,,,,,,,,,,,,,,,,,,,,,,
22218,,,,,,,,,,,,,,,,,,,,,,,
22219,,,,,,,,,,,,,,,,,,,,,,,
22220,,,,,,,,,,,,,,,,,,,,,,,
22221,,,,,,,,,,,,,,,,,,,,,,,
22222,,,,,,,,,,,,,,,,,,,,,,,
22223,,,,,,,,,,,,,,,,,,,,,,,
22224,,,,,,,,,,,,,,,,,,,,,,,
22225,,,,,,,,,,,,,,,,,,,,,,,
22226,,,,,,,,,,,,,,,,,,,,,,,
22227,,,,,,,,,,,,,,,,,,,,,,,
22228,,,,,,,,,,,,,,,,,,,,,,,
22229,,,,,,,,,,,,,,,,,,,,,,,
22230,,,,,,,,,,,,,,,,,,,,,,,
22231,,,,,,,,,,,,,,,,,,,,,,,
22232,,,,,,,,,,,,,,,,,,,,,,,
