,ADMIN_ORG,ADMIN_ORG_NAME,RMU_ID,RMU_NAME,RMU_STATUS,NEPA_DECISION_TYPE,NEPA_DECISION_DATE_APPROVED,SUFF_REVIEW_DATE,NEPA_SCHEDULE,NEPA_YR
5785,20407,GUNNISON RANGER DISTRICT,00766,RAMBOUILLET,ACTIVE,DECISION NOTICE/FONSI (EA),09/23/2009,,,2009.0
5786,61024,HIGH CASCADES RANGER DISTRICT,00R15,RANCHERIA,ACTIVE,DECISION NOTICE/FONSI (EA),08/11/2009,,2028.0,2009.0
5787,11511,TOWNSEND RANGER DISTRICT,00123,RAY CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),08/21/2009,,,2009.0
5788,21507,HOLY CROSS RANGER DISTRICT,00712,RED AND WHITE MTN S&G,ACTIVE,DECISION NOTICE/FONSI (EA),03/13/2009,,,2009.0
5789,11182,BEARTOOTH RANGER DISTRICT,20860,RED LODGE CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),04/28/2009,,,2009.0
5790,21308,COLUMBINE RANGER DISTRICT,13320,RED MOUNTAIN,ACTIVE,DECISION NOTICE/FONSI (EA),09/25/2009,,,2009.0
5791,30505,SANTA CATALINA RANGER DISTRICT,00524,RINCON,ACTIVE,DECISION NOTICE/FONSI (EA),02/09/2009,,,2009.0
5792,30204,CAMINO REAL RANGER DISTRICT,00402,RIO CHIQUITO,ACTIVE,DECISION NOTICE/FONSI (EA),11/06/2009,,2022.0,2009.0
5793,20904,DIVIDE RANGER DISTRICT,09409,ROARING FORK,ACTIVE,DECISION NOTICE/FONSI (EA),05/26/2009,,2022.0,2009.0
5794,20609,DOUGLAS RANGER DISTRICT,06639,ROARING FORK,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2009,,,2009.0
5795,41708,JARBIDGE RANGER DISTRICT,00335,ROBINSON HOLE C&H,ACTIVE,RECORD OF DECISION (EIS),12/15/2009,,2019.0,2009.0
5796,50453,WHITE MOUNTAIN RANGER DISTRICT,00317,ROCK CREEK S&G,ACTIVE,DECISION NOTICE/FONSI (EA),07/20/2009,,,2009.0
5797,30505,SANTA CATALINA RANGER DISTRICT,00523,ROCK PILE,ACTIVE,DECISION NOTICE/FONSI (EA),02/09/2009,,,2009.0
5798,51352,WESTERN DIVIDE RANGER DISTRICT,A3027,RUBE,ACTIVE,DECISION NOTICE/FONSI (EA),09/18/2009,,,2009.0
5799,30303,MAGDALENA RANGER DISTRICT,03302,RYAN HILL,ACTIVE,DECISION NOTICE/FONSI (EA),06/23/2009,,,2009.0
5800,62112,THREE RIVERS RANGER DISTRICT,01300,S. FORK CHEWELAH CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),06/01/2009,,,2009.0
5801,20609,DOUGLAS RANGER DISTRICT,06642,SALTLICK,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2009,,,2009.0
5802,30204,CAMINO REAL RANGER DISTRICT,00403,SANTA BARBARA,ACTIVE,DECISION NOTICE/FONSI (EA),05/19/2009,,2019.0,2009.0
5803,20609,DOUGLAS RANGER DISTRICT,06643,SAWTOOTH,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2009,,,2009.0
5804,41901,SALT LAKE RANGER DISTRICT,00107,SKULL VALLEY NORTH (COMBINDED),COMBINED,DECISION MEMO (CE),10/01/2007,,,2007.0
5805,30901,CHINO VALLEY RANGER DISTRICT,00118,JORDAN PASTURE,COMBINED,DECISION NOTICE/FONSI (EA),10/02/1952,,,1952.0
5806,21502,BLANCO RANGER DISTRICT,00212,SEVEN LAKES C&H,ACTIVE,DECISION NOTICE/FONSI (EA),03/13/2009,,,2009.0
5807,21306,PAGOSA RANGER DISTRICT,13709,SHEEP CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2009,,,2009.0
5808,20609,DOUGLAS RANGER DISTRICT,06645,SHEEP MOUNTAIN,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2009,,,2009.0
5809,11184,ASHLAND RANGER DISTRICT,40733,SHORTY CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),01/20/2009,,,2009.0
5810,50653,HAT CREEK RANGER DISTRICT,00050,SIX MILE HILL,ACTIVE,DECISION NOTICE/FONSI (EA),09/14/2009,,,2009.0
5811,30501,DOUGLAS RANGER DISTRICT,00131,SKELETON CANYON,ACTIVE,DECISION NOTICE/FONSI (EA),01/12/2009,11/01/2018,,2009.0
5812,30501,DOUGLAS RANGER DISTRICT,00128,SKULL,ACTIVE,DECISION NOTICE/FONSI (EA),01/12/2009,11/01/2018,,2009.0
5813,21507,HOLY CROSS RANGER DISTRICT,00714,SLATE MTN S&G,ACTIVE,DECISION NOTICE/FONSI (EA),03/13/2009,,,2009.0
5814,20407,GUNNISON RANGER DISTRICT,00737,SLUMGULLION,VACANT,DECISION NOTICE/FONSI (EA),09/04/2009,,,2009.0
5815,11806,GRAND RIVER RANGER DISTRICT,00607,SMITH,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2009,,,2009.0
5816,50651,ALMANOR RANGER DISTRICT,00051,SODA CREEK - NORTH BUTTE,ACTIVE,DECISION NOTICE/FONSI (EA),09/15/2009,,,2009.0
5817,20609,DOUGLAS RANGER DISTRICT,06646,SOLDIER CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2009,,,2009.0
5818,11106,BOZEMAN RANGER DISTRICT,00616,SOUTH CANYON,ACTIVE,DECISION NOTICE/FONSI (EA),09/24/2009,,,2009.0
5819,21507,HOLY CROSS RANGER DISTRICT,00708,SOUTH PINEY C&H,ACTIVE,DECISION NOTICE/FONSI (EA),03/13/2009,,,2009.0
5820,40303,GREYS RIVER RANGER DISTRICT,03023,SOUTH SALT RIVER,ACTIVE,DECISION NOTICE/FONSI (EA),09/11/2009,,2019.0,2009.0
5821,21507,HOLY CROSS RANGER DISTRICT,00717,SOUTH VAIL S&G,ACTIVE,DECISION NOTICE/FONSI (EA),03/13/2009,,,2009.0
5822,41708,JARBIDGE RANGER DISTRICT,00311,SPRING CREEK C&H,ACTIVE,RECORD OF DECISION (EIS),12/15/2009,,2019.0,2009.0
5823,41904,EVANSTON-MOUNTAIN VIEW RANGER DISTRICT,00416,STILLWATER,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2009,,,2009.0
5824,21005,CANYON LAKES RANGER DISTRICT,00413,STONE MOUNTAIN,ACTIVE,DECISION NOTICE/FONSI (EA),09/29/2009,,,2009.0
5825,21507,HOLY CROSS RANGER DISTRICT,00715,SUGARLOAF PEAK S&G,ACTIVE,DECISION NOTICE/FONSI (EA),03/13/2009,,,2009.0
5826,31205,PLEASANT VALLEY RANGER DISTRICT,00067,COLCORD CANYON,CLOSED,DECISION NOTICE/FONSI (EA),10/04/1979,,2022.0,1979.0
5827,61709,TONASKET RANGER DISTRICT,00R00,SUN RANCH ON/OFF,VACANT,DECISION NOTICE/FONSI (EA),09/21/2009,,,2009.0
5828,50751,MONTEREY RANGER DISTRICT,1SWEE,SWEETWATER,ACTIVE,DECISION NOTICE/FONSI (EA),09/25/2009,,,2009.0
5829,30606,RESERVE RANGER DISTRICT,00623,T BAR,ACTIVE,DECISION NOTICE/FONSI (EA),08/27/2009,,,2009.0
5830,11514,LINCOLN RANGER DISTRICT,40405,TARHEAD,ACTIVE,RECORD OF DECISION (EIS),09/24/2009,,2019.0,2009.0
5831,50452,MAMMOTH RANGER DISTRICT,00205,TOBACCO FLAT C&H,ACTIVE,DECISION NOTICE/FONSI (EA),07/20/2009,,,2009.0
5832,20609,DOUGLAS RANGER DISTRICT,06656,TRAIL CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2009,,,2009.0
5833,21306,PAGOSA RANGER DISTRICT,13712,TRAIL CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2009,,,2009.0
5834,30204,CAMINO REAL RANGER DISTRICT,00401,TRAMPAS,ACTIVE,DECISION NOTICE/FONSI (EA),11/25/2009,,2022.0,2009.0
5835,21507,HOLY CROSS RANGER DISTRICT,00720,TURKEY CREEK S&G,VACANT,DECISION NOTICE/FONSI (EA),03/13/2009,,,2009.0
5836,50451,MONO RANGER DISTRICT,00114,TURNER C&H,ACTIVE,DECISION NOTICE/FONSI (EA),07/20/2009,,,2009.0
5837,62112,THREE RIVERS RANGER DISTRICT,01500,TWELVEMILE,ACTIVE,DECISION NOTICE/FONSI (EA),06/01/2009,,,2009.0
5838,21005,CANYON LAKES RANGER DISTRICT,00415,TWIN SISTERS - CABIN CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),09/29/2009,,,2009.0
5839,11603,MISSOULA RANGER DISTRICT,00107,TYLER CREEK/GENOA GULCH,ACTIVE,DECISION NOTICE/FONSI (EA),12/18/2009,,2022.0,2009.0
5840,20406,OURAY RANGER DISTRICT,00662,UNCOMPAHGRE PEAK/NORTH HENSON S&G,ACTIVE,DECISION NOTICE/FONSI (EA),03/20/2009,,,2009.0
5841,21308,COLUMBINE RANGER DISTRICT,13301,UPPER HERMOSA,ACTIVE,RECORD OF DECISION (EIS),05/14/2009,,,2009.0
5842,41708,JARBIDGE RANGER DISTRICT,00328,UPPER MARYS RIVER S&G,ACTIVE,RECORD OF DECISION (EIS),12/15/2009,,2022.0,2009.0
5843,40303,GREYS RIVER RANGER DISTRICT,03029,VIRGINIA PEAK,ACTIVE,DECISION NOTICE/FONSI (EA),09/11/2009,,2019.0,2009.0
5844,20609,DOUGLAS RANGER DISTRICT,06650,WARBONNET,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2009,,,2009.0
5845,30303,MAGDALENA RANGER DISTRICT,03306,WATER CANYON,ACTIVE,DECISION NOTICE/FONSI (EA),06/23/2009,,,2009.0
5846,50453,WHITE MOUNTAIN RANGER DISTRICT,00323,WATTERSON MEADOW C&H,ACTIVE,DECISION NOTICE/FONSI (EA),07/20/2009,,,2009.0
5847,10303,SULA RANGER DISTRICT,00312,WAUGH GULCH- ANDREWS,VACANT,DECISION NOTICE/FONSI (EA),02/02/2009,,,2009.0
5848,51255,SAN JACINTO RANGER DISTRICT,12553,WELLMAN,ACTIVE,DECISION NOTICE/FONSI (EA),09/23/2009,,2022.0,2009.0
5849,21306,PAGOSA RANGER DISTRICT,13711,WEMINUCHE,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2009,,,2009.0
5850,20406,OURAY RANGER DISTRICT,00630,WEST DALLAS C&H,ACTIVE,DECISION NOTICE/FONSI (EA),03/20/2009,,,2009.0
5851,41401,MINIDOKA RANGER DISTRICT,10027,WEST END C&H,ACTIVE,DECISION NOTICE/FONSI (EA),09/28/2009,,,2009.0
5852,41904,EVANSTON-MOUNTAIN VIEW RANGER DISTRICT,00407,WEST FORK BLACKS FORK,ACTIVE,RECORD OF DECISION (EIS),09/30/2009,,,2009.0
5853,11184,ASHLAND RANGER DISTRICT,40739,WEST HOME,ACTIVE,DECISION NOTICE/FONSI (EA),01/20/2009,,,2009.0
5854,41708,JARBIDGE RANGER DISTRICT,00329,WEST MARYS RIVER S&G,ACTIVE,RECORD OF DECISION (EIS),12/15/2009,,2022.0,2009.0
5855,21502,BLANCO RANGER DISTRICT,00243,WEST MILLER S&G,ACTIVE,DECISION NOTICE/FONSI (EA),03/13/2009,,,2009.0
5856,11182,BEARTOOTH RANGER DISTRICT,20871,WEST ROSEBUD,ACTIVE,DECISION NOTICE/FONSI (EA),04/28/2009,,,2009.0
5857,41708,JARBIDGE RANGER DISTRICT,00313,WHITE ELEPHANT C&H,ACTIVE,RECORD OF DECISION (EIS),12/15/2009,,,2009.0
5858,40201,MOUNTAIN HOME RANGER DISTRICT,00115,WILD HORSE,ACTIVE,DECISION NOTICE/FONSI (EA),09/04/2009,,,2009.0
5859,41708,JARBIDGE RANGER DISTRICT,00314,WILDCAT C&H,ACTIVE,RECORD OF DECISION (EIS),12/15/2009,,,2009.0
5860,50853,GRINDSTONE RANGER DISTRICT,00010,WILDER,ACTIVE,DECISION NOTICE/FONSI (EA),09/25/2009,,,2009.0
5861,60202,LAKEVIEW RANGER DISTRICT,00R58,WILDHORSE,ACTIVE,DECISION NOTICE/FONSI (EA),07/29/2009,,,2009.0
5862,21306,PAGOSA RANGER DISTRICT,13717,WILLIAMS CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2009,,,2009.0
5863,11106,BOZEMAN RANGER DISTRICT,00666,WILLOW CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),09/24/2009,,,2009.0
5864,41708,JARBIDGE RANGER DISTRICT,00315,WILLOW CREEK C&H,VACANT,RECORD OF DECISION (EIS),12/15/2009,,2022.0,2009.0
5865,41708,JARBIDGE RANGER DISTRICT,00316,WILSON CREEK C&H,ACTIVE,RECORD OF DECISION (EIS),12/15/2009,,,2009.0
5866,41708,JARBIDGE RANGER DISTRICT,00317,WILSON CREEK PASTURE C&H,ACTIVE,RECORD OF DECISION (EIS),12/15/2009,,,2009.0
5867,20609,DOUGLAS RANGER DISTRICT,06653,WINDY MOUNTAIN,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2009,,,2009.0
5868,40201,MOUNTAIN HOME RANGER DISTRICT,00123,WOOD CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),09/29/2009,,,2009.0
5869,41906,OGDEN RANGER DISTRICT,00608,WOODRUFF/DAIRY RIDGE,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2009,,,2009.0
5870,60202,LAKEVIEW RANGER DISTRICT,00R59,YOCUM,ACTIVE,DECISION NOTICE/FONSI (EA),07/29/2009,,,2009.0
5871,31001,COYOTE RANGER DISTRICT,00110,YOUNGSVILLE,ACTIVE,DECISION NOTICE/FONSI (EA),07/29/2009,,2028.0,2009.0
5872,30202,EL RITO RANGER DISTRICT,00201,ALAMOSA,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2010,,2019.0,2010.0
5873,20609,DOUGLAS RANGER DISTRICT,06601,ANTELOPE,ACTIVE,DECISION NOTICE/FONSI (EA),09/29/2010,,,2010.0
5874,20903,CONEJOS PEAK RANGER DISTRICT,09301,ARCHULETA,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2010,,2022.0,2010.0
5875,30207,QUESTA RANGER DISTRICT,00700,ARROYO HONDO,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2010,,2019.0,2010.0
5876,50551,OAK KNOLL RANGER DISTRICT,00001,ASH CREEK,VACANT,DECISION NOTICE/FONSI (EA),12/29/2010,,,2010.0
5877,60202,LAKEVIEW RANGER DISTRICT,00R31,AUGER CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),12/07/2010,,,2010.0
5878,20306,MYSTIC RANGER DISTRICT,00901,BALD HORSE,ACTIVE,RECORD OF DECISION (EIS),10/12/2010,,,2010.0
5879,20601,YAMPA RANGER DISTRICT,01518,BALDY MOUNTAIN,ACTIVE,DECISION NOTICE/FONSI (EA),01/28/2010,,,2010.0
5880,60202,LAKEVIEW RANGER DISTRICT,00R32,BAUER'S CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),12/07/2010,,,2010.0
5881,21403,WASHAKIE RANGER DISTRICT,03091,BAYER MOUNTAIN,ACTIVE,DECISION NOTICE/FONSI (EA),09/14/2010,,,2010.0
5882,20609,DOUGLAS RANGER DISTRICT,06604,BEAR CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),09/29/2010,,,2010.0
5883,60204,SILVER LAKE RANGER DISTRICT,00R85,BEAR FLAT,ACTIVE,DECISION NOTICE/FONSI (EA),04/12/2010,,,2010.0
5884,50653,HAT CREEK RANGER DISTRICT,00004,BEAR VALLEY,ACTIVE,DECISION NOTICE/FONSI (EA),09/29/2010,,,2010.0
5885,51551,BASS LAKE RANGER DISTRICT,05527,BEASORE,ACTIVE,DECISION NOTICE/FONSI (EA),09/27/2010,,,2010.0
5886,41904,EVANSTON-MOUNTAIN VIEW RANGER DISTRICT,00505,BEAVER CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),09/14/2010,,,2010.0
5887,20405,NORWOOD RANGER DISTRICT,00504,BEAVER PARK C&H,ACTIVE,DECISION NOTICE/FONSI (EA),07/26/2010,,,2010.0
5888,41908,SPANISH FORK RANGER DISTRICT,00821,BENMORE,ACTIVE,DECISION NOTICE/FONSI (EA),09/28/2010,,,2010.0
5889,20904,DIVIDE RANGER DISTRICT,09140,BENNETT SPRING,ACTIVE,DECISION NOTICE/FONSI (EA),06/01/2010,,2025.0,2010.0
5890,61606,LA GRANDE RANGER DISTRICT,00179,BIG CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),11/12/2010,,,2010.0
5891,41401,MINIDOKA RANGER DISTRICT,02005,BIG CREEK C&H,ACTIVE,DECISION NOTICE/FONSI (EA),02/24/2010,,,2010.0
5892,20604,PARKS RANGER DISTRICT,04403,BIG PARK,ACTIVE,DECISION NOTICE/FONSI (EA),09/27/2010,,,2010.0
5893,20603,HAHNS PEAK/BEARS EARS RANGER DISTRICT,03317,BIG RED PARK,ACTIVE,DECISION NOTICE/FONSI (EA),09/03/2010,,,2010.0
5894,20405,NORWOOD RANGER DISTRICT,00516,BILK CREEK C&H,ACTIVE,DECISION NOTICE/FONSI (EA),07/26/2010,,,2010.0
5895,21306,PAGOSA RANGER DISTRICT,13634,BONITO CRATER,VACANT,DECISION NOTICE/FONSI (EA),09/02/2010,,,2010.0
5896,30905,VERDE RANGER DISTRICT,00502,BOTTLE,ACTIVE,DECISION NOTICE/FONSI (EA),11/02/2010,,,2010.0
5897,61602,WALLOWA VALLEY RANGER DISTRICT,00029,BUCK CREEK,ACTIVE,RECORD OF DECISION (EIS),04/22/2010,,,2010.0
5898,20303,HELL CANYON RANGER DISTRICT,00304,BULL FLATS,ACTIVE,DECISION NOTICE/FONSI (EA),08/31/2010,,,2010.0
5899,20904,DIVIDE RANGER DISTRICT,09106,BURD RATON,ACTIVE,DECISION NOTICE/FONSI (EA),06/01/2010,,2025.0,2010.0
5900,40101,FLAMING GORGE RANGER DISTRICT,00136,BURNT FORK,ACTIVE,DECISION NOTICE/FONSI (EA),09/14/2010,,,2010.0
5901,41904,EVANSTON-MOUNTAIN VIEW RANGER DISTRICT,00506,BURNT FORK,ACTIVE,DECISION NOTICE/FONSI (EA),09/14/2010,,,2010.0
5902,20907,SAGUACHE RANGER DISTRICT,09602,CALIFORNIA GULCH,ACTIVE,DECISION NOTICE/FONSI (EA),09/17/2010,,2022.0,2010.0
5903,20903,CONEJOS PEAK RANGER DISTRICT,09143,CAMPO BONITO,ACTIVE,RECORD OF DECISION (EIS),06/22/2010,,2025.0,2010.0
5904,20907,SAGUACHE RANGER DISTRICT,09613,CARNERO,ACTIVE,DECISION NOTICE/FONSI (EA),09/17/2010,,2022.0,2010.0
5905,40201,MOUNTAIN HOME RANGER DISTRICT,00103,CAT CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),09/08/2010,,,2010.0
5906,20601,YAMPA RANGER DISTRICT,01522,CAUSEWAY,ACTIVE,DECISION NOTICE/FONSI (EA),01/28/2010,,,2010.0
5907,20907,SAGUACHE RANGER DISTRICT,09614,CAVE,ACTIVE,DECISION NOTICE/FONSI (EA),09/17/2010,,2022.0,2010.0
5908,20603,HAHNS PEAK/BEARS EARS RANGER DISTRICT,03324,CIRCLE BAR,ACTIVE,DECISION NOTICE/FONSI (EA),09/03/2010,,,2010.0
5909,20601,YAMPA RANGER DISTRICT,01523,COAL CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),01/28/2010,,,2010.0
5910,50651,ALMANOR RANGER DISTRICT,00017,COLLINS/MORGAN SPRINGS NORTH,ACTIVE,DECISION NOTICE/FONSI (EA),09/22/2010,,,2010.0
5911,30202,EL RITO RANGER DISTRICT,00203,COMANCHE,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2010,,2022.0,2010.0
5912,30801,SMOKEY BEAR RANGER DISTRICT,00110,COMERY,ACTIVE,DECISION NOTICE/FONSI (EA),12/28/2010,,,2010.0
5913,20903,CONEJOS PEAK RANGER DISTRICT,09303,CONEJOS CANYON,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2010,,2022.0,2010.0
5914,20903,CONEJOS PEAK RANGER DISTRICT,09146,CORNWALL,VACANT,RECORD OF DECISION (EIS),06/22/2010,,2025.0,2010.0
5915,20907,SAGUACHE RANGER DISTRICT,09615,COTTONWOOD,ACTIVE,DECISION NOTICE/FONSI (EA),09/17/2010,,2022.0,2010.0
5916,20609,DOUGLAS RANGER DISTRICT,06610,COW CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),09/29/2010,,,2010.0
5917,20903,CONEJOS PEAK RANGER DISTRICT,09149,CROPSY,ACTIVE,RECORD OF DECISION (EIS),06/22/2010,,2025.0,2010.0
5918,41903,HEBER-KAMAS RANGER DISTRICT,00114,DEATH HOLLOW,COMBINED,DECISION NOTICE/FONSI (EA),10/06/1992,,,1992.0
5919,41903,HEBER-KAMAS RANGER DISTRICT,00321,INDIAN SPRINGS (COMBINED),COMBINED,DECISION NOTICE/FONSI (EA),10/06/1992,,,1992.0
5920,50956,DOUBLEHEAD RANGER DISTRICT,A5603,CRUMES,VACANT,DECISION NOTICE/FONSI (EA),09/16/2010,,2025.0,2010.0
5921,30503,SIERRA VISTA RANGER DISTRICT,00341,SIERRA TORDILLO,COMBINED,DECISION NOTICE/FONSI (EA),10/06/1995,,,1995.0
5922,50453,WHITE MOUNTAIN RANGER DISTRICT,00309,DAVIS CREEK C&H,ACTIVE,DECISION NOTICE/FONSI (EA),09/21/2010,,,2010.0
5923,40201,MOUNTAIN HOME RANGER DISTRICT,00219,DAWES CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),09/21/2010,,,2010.0
5924,61602,WALLOWA VALLEY RANGER DISTRICT,00051,DAY RIDGE,ACTIVE,RECORD OF DECISION (EIS),04/22/2010,,2019.0,2010.0
5925,20306,MYSTIC RANGER DISTRICT,00608,DEERFIELD,ACTIVE,RECORD OF DECISION (EIS),10/12/2010,,,2010.0
5926,21203,SAN CARLOS RANGER DISTRICT,03104,DEVIL'S HOLE,ACTIVE,DECISION NOTICE/FONSI (EA),09/16/2010,,,2010.0
5927,20301,BEARLODGE RANGER DISTRICT,00117,DIVIDE,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2010,,,2010.0
5928,50551,OAK KNOLL RANGER DISTRICT,00004,EAST BEAVER,ACTIVE,DECISION NOTICE/FONSI (EA),12/29/2010,,,2010.0
5929,20904,DIVIDE RANGER DISTRICT,09508,EAST PINOS,ACTIVE,DECISION NOTICE/FONSI (EA),06/01/2010,,2025.0,2010.0
5930,51101,BECKWOURTH RANGER DISTRICT,05-15,MCCLELLAN CANYON,COMBINED,,10/08/1992,,,1992.0
5931,20903,CONEJOS PEAK RANGER DISTRICT,09152,EAST VEGA,ACTIVE,RECORD OF DECISION (EIS),06/22/2010,,2025.0,2010.0
5932,51101,BECKWOURTH RANGER DISTRICT,05-29,WILLOW CREEK2,COMBINED,,10/08/1992,,,1992.0
5933,31006,ESPANOLA RANGER DISTRICT,00807,EL INVIERNO,ACTIVE,DECISION NOTICE/FONSI (EA),09/15/2010,,,2010.0
5934,20903,CONEJOS PEAK RANGER DISTRICT,09155,ELWOOD,ACTIVE,RECORD OF DECISION (EIS),06/22/2010,,2025.0,2010.0
5935,41203,NEW MEADOWS RANGER DISTRICT,00302,FALL CREEK/WHITEBIRD C&H,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2010,,,2010.0
5936,61606,LA GRANDE RANGER DISTRICT,00182,FRAZIER MOUNTAIN,ACTIVE,DECISION NOTICE/FONSI (EA),11/12/2010,,,2010.0
5937,20303,HELL CANYON RANGER DISTRICT,00309,FRENCH CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),08/31/2010,,,2010.0
5938,20609,DOUGLAS RANGER DISTRICT,06618,FRIEND CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),09/29/2010,,,2010.0
5939,20904,DIVIDE RANGER DISTRICT,09510,FRISCO,ACTIVE,DECISION NOTICE/FONSI (EA),06/01/2010,,2025.0,2010.0
5940,41005,MONTICELLO RANGER DISTRICT,00509,GOOSEBERRY,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2010,,,2010.0
5941,21402,GREYBULL RANGER DISTRICT,2043,GREYBULL,ACTIVE,DECISION NOTICE/FONSI (EA),03/29/2010,,,2010.0
5942,21005,CANYON LAKES RANGER DISTRICT,00513,GREYROCK,ACTIVE,DECISION NOTICE/FONSI (EA),03/11/2010,,,2010.0
5943,30407,MOGOLLON RIM RANGER DISTRICT,00007,HACKBERRY/PIVOT ROCK,ACTIVE,DECISION NOTICE/FONSI (EA),02/18/2010,,,2010.0
5944,40204,CASCADE RANGER DISTRICT,00407,HANSON CREEK (VACANT),VACANT,DECISION NOTICE/FONSI (EA),09/09/2010,,,2010.0
5945,30701,WILLIAMS RANGER DISTRICT,00056,HAT,ACTIVE,DECISION NOTICE/FONSI (EA),09/10/2010,,,2010.0
5946,60702,PAULINA RANGER DISTRICT,02029,HEISLER,ACTIVE,DECISION NOTICE/FONSI (EA),01/11/2010,,,2010.0
5947,31204,PAYSON RANGER DISTRICT,00053,HOG CANYON,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2010,,2025.0,2010.0
5948,50551,OAK KNOLL RANGER DISTRICT,00005,HORNBROOK,ACTIVE,DECISION NOTICE/FONSI (EA),12/29/2010,,,2010.0
5949,20907,SAGUACHE RANGER DISTRICT,09605,HOUSELOG,ACTIVE,DECISION NOTICE/FONSI (EA),09/17/2010,,2022.0,2010.0
5950,61606,LA GRANDE RANGER DISTRICT,00109,INDIAN CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),11/12/2010,,,2010.0
5951,50453,WHITE MOUNTAIN RANGER DISTRICT,00312,INDIAN CREEK C&H,ACTIVE,DECISION NOTICE/FONSI (EA),09/21/2010,,,2010.0
5952,11008,TALLY LAKE RANGER DISTRICT,00806,ISLAND MEADOWS,ACTIVE,DECISION NOTICE/FONSI (EA),03/03/2010,,,2010.0
5953,30202,EL RITO RANGER DISTRICT,00202,JARITA MESA,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2010,,2019.0,2010.0
5954,30303,MAGDALENA RANGER DISTRICT,03307,KELLY,ACTIVE,DECISION NOTICE/FONSI (EA),02/03/2010,,,2010.0
5955,50254,DESCANSO RANGER DISTRICT,25416,LAGUNA,ACTIVE,DECISION NOTICE/FONSI (EA),09/02/2010,,,2010.0
5956,50254,DESCANSO RANGER DISTRICT,25428,LAGUNA MEADOW,ACTIVE,DECISION NOTICE/FONSI (EA),09/02/2010,,,2010.0
5957,50956,DOUBLEHEAD RANGER DISTRICT,A5601,BOLES,COMBINED,DECISION NOTICE/FONSI (EA),10/11/1996,,,1996.0
5958,50956,DOUBLEHEAD RANGER DISTRICT,A5604,DALTON,COMBINED,DECISION NOTICE/FONSI (EA),10/11/1996,,,1996.0
5959,31002,CUBA RANGER DISTRICT,00201,LAGUNA SECA,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2010,,,2010.0
5960,50956,DOUBLEHEAD RANGER DISTRICT,A5611,PEREZ,COMBINED,DECISION NOTICE/FONSI (EA),10/11/1996,,,1996.0
5961,40201,MOUNTAIN HOME RANGER DISTRICT,00146,LAKE CREEK,ACTIVE,DECISION MEMO (CE),07/02/2010,,2022.0,2010.0
5962,41001,SANPETE RANGER DISTRICT,00303,LAKE FORK C & H,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/2010,,,2010.0
5963,30606,RESERVE RANGER DISTRICT,00619,LEGGETT,ACTIVE,DECISION NOTICE/FONSI (EA),07/07/2010,,,2010.0
